"电子科学与技术（Electronic science and technology）是国家一级学科，下设自动化、微电子材料与器件、光电技术等本科专业。 [1] \
本学科属于工学学科门类，涉及广播、电视、电路、视频、音乐、图像、雷达、新媒体、微电子、人工智能等众多高科技领域。学生需拥有较好的数学、英语、物理、化学、计算机、逻辑分析、阅读理解的基础。","电子信息类","工学","291","电子科学与技术",\N,\N,\N,\N,"80702",\N
"通信工程专业（Communication Engineering）是信息与通信工程一级学科下属的本科专业。 [1] \
主干课程：高等数学、线性代数、概率论与数理统计、大学物理、电路分析基础、模拟电子线路、数字电子技术、通信电子线路、电磁场与电磁波、信号与系统、数字信号处理、通信原理、信息论与编码、移动通信、光纤通信、微波技术与天线、广播电视发送技术、广播电视网络技术、数字广播电视技术等。","电子信息类","工学","292","通信工程",\N,\N,\N,\N,"80703",\N
"微电子科学与工程是物理学、电子学、材料科学、计算机科学、集成电路设计制造学等多个学科和超净、超纯、超精细加工技术基础上发展起来的一门新兴学科。微电子学是21世纪电子科学技术与信息科学技术的先导和基础，是发展现代高新技术和国民经济现代化的重要基础。主要研究半导体器件物理、功能电子材料、固体电子器件，超大规模集成电路（VLSI）的设计与制造技术、微机械电子系统以及计算机辅助设计制造技术等。","电子信息类","工学","293","微电子科学与工程",\N,\N,\N,\N,"80704",\N
"光电信息科学与工程专业是根据教育部在2012年9月下发文件，将原属于电子信息科学类的光信息科学与技术、光电子技术科学专业与原属于电气信息类的信息显示与光电技术、光电信息工程、光电子材料与器件五个专业统一修订后的专业名称。\
该专业培养具有现代科学意识、理论基础扎实、知识面宽、创新实践能力强，可从事光学工程、光通信、电子学、图像与信息处理等技术领域的科学研究，以及相关领域的产品设计与制造、科技开发与应用、运行管理等工作，能够适应当代信息化社会高速发展需要的应用型人才。\
","电子信息类","工学","294","光电信息科学与工程",\N,\N,\N,\N,"80705",\N
"“信息工程”英文是Information Engineering，信息工程专业是建立在超大规模集成电路技术和现代计算机技术基础上，研究信息处理理论、技术和工程实现的专门学科。该专业以研究信息系统和控制系统的应用技术为核心，在面向21世纪信息社会化的过程中具有十分重要的地位。信息工程是将信息科学原理应用到工农业生产部门中去而形成的技术方法的总称。","电子信息类","工学","295","信息工程",\N,\N,\N,\N,"80706",\N
"广播电视工程（Radio and Television Engineering）是信息与通信工程一级学科下设的国家级特色专业。\
主干课程：通信原理、计算机网络基础、现代电视原理、数字视音频处理、信号与系统、数字信号处理、信息论与编码原理、数据压缩原理与应用、媒体数据库与云存储、数字电视演播室技术、网络制播技术、融合媒体系统原理与设计、融合媒体制作与播出技术、流媒体技术、媒体大数据处理、智能媒体分析与处理等。\
","电子信息类","工学","296","广播电视工程",\N,\N,\N,\N,"080707T",\N
"水声工程为国家重点学科，本学科所依托的国家级“水声技术重点实验室”作为我国水声技术基础研究最重要的研究单位之一，研究方向基本涵盖了水声技术的全部研究领域，基础研究、应用技术研究、水声装备研制和系统集成技术研究等多方面和谐发展。","电子信息类","工学","297","水声工程",\N,\N,\N,\N,"080708T",\N
"电子封装技术是一门新兴的交叉学科，涉及到设计、环境、测试、材料、制造和可靠性等多学科领域。部分开设院校将其归为材料加工类学科。","电子信息类","工学","298","电子封装技术",\N,\N,\N,\N,"080709T",\N
"集成电路设计与集成系统专业是2003年教育部针对国内对集成电路设计和系统设计人才大量需求的现状而最新设立的本科专业之一。集成电路设计和应用是多学科交叉高技术密集的学科，是现代电子信息科技的核心技术，是国家综合实力的重要标志。它通过理论与实践相结合的培养模式，以培养既具有坚实的理论基础，又具有丰富的集成电路开发、电子系统集成和工程管理能力的复合型和应用型高级集成电路和电子系统集成人才为目标，重视本专业的发展前沿和相关专业知识的拓展，注重培养学生的动手能力。","电子信息类","工学","299","集成电路设计与集成系统",\N,\N,\N,\N,"080710T",\N
"医学信息工程是一门以信息科学和生命科学为主的多学科交叉与融合的新兴综合性学科；是电子、计算机、通信、智能仪器、传感检测、医学仪器以及生物学、现代医学等在生命科学中的应用与融合。培养生物医学信息采集、传输、处理、分析、存储及研制新型生物医疗电子、信息仪器等方面的专业性、实用性且具有宽广的知识面、较强的综合应用能力的实用性人才。","电子信息类","工学","300","医学信息工程",\N,\N,\N,\N,"080711T",\N
"该专业作为培养社会紧缺的射频与无线技术相关领域的高技术人才。","电子信息类","工学","301","电磁场与无线技术",\N,\N,\N,\N,"080712T",\N
"电波传播与天线专业是旨在培养具有坚实数学物理基础，掌握现代电子信息科学技术的基本理论、基本知识和实验技能，能运用计算机等现代工具对无线电系统及信息获取进行分析、设计和综合应用的高级专门人才的专业。","电子信息类","工学","302","电波传播与天线",\N,\N,\N,\N,"080713T",\N
"电子信息科学与技术专业是一个宽口径的专业，包括电子科学技术和信息科学技术两项内容，学习内容涉及电子学、信息技术、计算机三大知识板块，其培养方向有些院校涉及三个方向，如无线通讯、图像传输与处理、信息电子技术等，有的院校则涵盖两个专业方向，如通信与电子系统和信号与信息处理。","电子信息类","工学","303","电子信息科学与技术",\N,\N,\N,\N,"080714T",\N
"电信工程及管理专业是面向信息行业，宽口径的交叉学科。该专业根据现代信息社会需求，培养既具有通信技术、通信系统和信息网方面的基础知识，又具备管理理论基础知识，能在通信领域中从事运营、管理，能开拓国际市场的高素质复合型人才。","电子信息类","工学","304","电信工程及管理",\N,\N,\N,\N,"080715T",\N
"“应用电子技术教育”专业培养德智体全面发展，具备电子与信息系统、通讯系统理论与技术以及计算机等方面的基本理论、基本知识和师范技能，受到严格的师范技能训练、科学实验训练和科学研究初步训练，能在高(中)等职业技术院校和普通中学从事电子应用技术、计算机应用和信息技术教育等方面教学和研究的师资，以及能在电子与信息、计算机及相关领域和从事科学研究、教学、科技开发的高级工程技术人才。","电子信息类","工学","305","应用电子技术教育",\N,\N,\N,\N,"080716T",\N
"自动化专业以系统科学、控制科学、信息科学等新兴横断学科为理论基础，以电工技术、电子技术、传感技术、计算机技术、网络技术等先进技术为主要技术手段，以实现各类运动体的运动控制、各类生产过程的过程控制、各类系统的最优化等跨学科综合性专业。 [1] \
自动化专业的一级学科为“控制科学与工程”，本专业主要有4个发展方向：1、运动控制；2、过程控制；3、嵌入式系统与机器人；4、人工智能。 [2]  培养掌握自动控制、计算机软硬件、人工智能和机器人领域相关知识，能够在自动化及相关领域从事系统设计、产品开发、科学研究和技术管理等工作，能解决复杂工程问题工程应用技术型人才。","自动化类","工学","306","自动化",\N,\N,\N,\N,"80801",\N
"《普通高等学校本科专业目录（2012年）》增设了一批国家战略新兴产业发展和改善民生急需以及应用性强、行业针对性强的新专业。根据当前铁路和城市轨道交通建设及安全运营需要，新增了“轨道交通信号与控制”专业。","自动化类","工学","307","轨道交通信号与控制",\N,\N,\N,\N,"080802T",\N
"机器人工程专业（Robot Engineering），是培养适应社会发展需要的德、智、体、美全面发展，具有道德文化素质和社会责任感，掌握工业机器人技术工作必备的知识、技术，有较强实践能力、创新精神，主要从事机器人工作站设计、装调与改造，机器人自动化生产线的设计、应用及运行管理等相关岗位工作，具有较强综合职业能力的高素质应用型专门人才。","自动化类","工学","308","机器人工程",\N,\N,\N,\N,"080803T",\N
"本专业培养适应社会主义现代化建设和现代邮政事业发展的需要，德智体美全面发展，具有较高的思想道德，良好的科学文化素质、敬业精神、社会责任感与创新意识，基础扎实，知识面宽，实践能力强，拥有扎实的计算机科学与技术基础理论知识和邮政工程专业技术，能在邮政、快递、物流、计算机等领域从事科学研究、系统开发的高素质专门技术人才。\
\
本专业的核心课程有运筹学、数据结构、邮政运作管理、操作系统原理、计算机网络、现代物流信息技术、网络安全技术、数据库系统原理、数据挖掘、邮政物联网技术与应用、邮政网络优化等。\
\
本专业的特色是基础知识与前沿技术、理论方法与实践技能相结合，以大信息技术为主线，结合现代邮政应用背景，突出新一代信息技术在邮政行业中的应用。","自动化类","工学","309","邮政工程",\N,\N,\N,\N,"080804T",\N
"根据《教育部关于公布2017年度普通高等学校本科专业备案和审批结果的通知》（教高函〔2018〕4号）公告，我国高校首次开设核电技术与控制工程专业。","自动化类","工学","310","核电技术与控制工程",\N,\N,\N,\N,"080805T",\N
"计算机科学与技术（Computer Science and Technology）是国家一级学科，下设信息安全、软件工程、计算机软件与理论、计算机系统结构、计算机应用技术、计算机技术等专业。 [1] \
主修大数据技术导论、数据采集与处理实践（Python）、Web前/后端开发、统计与数据分析、机器学习、高级数据库系统、数据可视化、云计算技术、人工智能、自然语言处理、媒体大数据案例分析、网络空间安全、计算机网络、数据结构、软件工程、操作系统等课程，以及大数据方向系列实验，并完成程序设计、数据分析、机器学习、数据可视化、大数据综合应用实践、专业实训和毕业设计等多种实践环节。","计算机类","工学","311","计算机科学与技术",\N,\N,\N,\N,"80901",\N
"软件工程专业是2002年国家教育部新增专业，随着计算机应用领域的不断扩大及中国经济建设的不断发展，软件工程专业将成为一个新的热门专业。软件工程专业以计算机科学与技术学科为基础，强调软件开发的工程性，使学生在掌握计算机科学与技术方面知识和技能的基础上熟练掌握从事软件需求分析、软件设计、软件测试、软件维护和软件项目管理等工作所必需的基础知识、基本方法和基本技能，突出对学生专业知识和专业技能的培养，培养能够从事软件开发、测试、维护和软件项目管理的高级专门人才。","计算机类","工学","312","软件工程",\N,\N,\N,\N,"80902",\N
"网络工程专业主要讲授计算机科学基础理论、计算机软硬件系统及应用知识、网络工程的专业知识及应用知识。网络工程专业旨在培养具有创新意识，具有本专业领域分析问题和解决问题的能力，具备一定的实践技能，并具有良好的外语应用能力的高级研究应用型专门人才。","计算机类","工学","313","网络工程",\N,\N,\N,\N,"80903",\N
"信息安全专业是管理网络安全的一个专业。根据教育部《普通高等学校本科专业目录（2012年）》，专业代码为080904K，属于计算机类（0809）。具有全面的信息安全专业知识，使得学生有较宽的知识面和进一步发展的基本能力.\
加强学科所要求的基本修养，使学生具有本学科科学研究所需的基本素质，为学生今后的发展、创新打下良好的基础；使学生具有较强的应用能力，具有应用已掌握的基本知识解决实际应用问题的能力，不断增强系统的应用、开发以及不断获取新知识的能力。努力使学生既有扎实的理论基础，又有较强的应用能力；既可以承担实际系统的开发，又可进行科学研究。\
","计算机类","工学","314","信息安全",\N,\N,\N,\N,"080904K",\N
"物联网（Internet of Things）这个词，起源于传媒领域，国内外普遍公认的是MITAuto-ID中心Ashton教授1999年在研究RFID时最早提出来的。2005年国际电信联盟（ITU）发布的同名报告中，物联网的定义和范围已经发生了变化，覆盖范围有了较大的拓展，不再只是指基于RFID技术的物联网。\
物联网是基于互联网、广播电视网、传统电信网等信息承载体，让所有能够被独立寻址的普通物理对象实现互联互通的网络又称为物联网域名。\
","计算机类","工学","315","物联网工程",\N,\N,\N,\N,"80905",\N
"数字媒体技术是一种开放式的平台，主要包含场景设计、角色形象设计、游戏程序设计、多媒体后期处理、人机交互技术，是主要针对游戏开发、网站美工和创意设计类工作设计的专业。","计算机类","工学","316","数字媒体技术",\N,\N,\N,\N,"80906",\N
"智能科学与技术专业是西安电子科技大学雷达信号处理国家重点实验室和北京大学智能科学系在2003年共同提出成立的，智能科学系的前身是西电智能信息处理研究所和北大信息科学中心，由两校数学系、计算机系、电子学系等10个系（所）于1985年成立，主要从事机器感知、智能机器人、智能信息处理和机器学习等交叉学科的研究和教学。","计算机类","工学","317","智能科学与技术",\N,\N,\N,\N,"080907T",\N
"空间信息与数字技术（Spatial Information and Digital Technology）专业培养具有深厚软件工程理论基础和空间信息技术、通信技术以及计算机网络技术，有一定的管理和经济知识基础，能运用数字工程技术对环境、人文、社会、经济等各类信息进行数字化处理，实现网络化传输、可视化表达、智能化决策的复合型空间信息产业、技术与应用的高级专门人才。","计算机类","工学","318","空间信息与数字技术",\N,\N,\N,\N,"080908T",\N
"电子与计算机工程专业是教育部的特设专业，结合电气工程和计算机科学，具有很好的发展前景。电子与计算机工程专业是将软件设计与硬件设计一体化，并结合电力电子学的一门专业。","计算机类","工学","319","电子与计算机工程",\N,\N,\N,\N,"080909T",\N
"数据科学与大数据技术专业（英文名Data Science and Big Data Technology），简称数据科学或大数据，旨在培养具有大数据思维、运用大数据思维及分析应用技术的高层次大数据人才。掌握计算机理论和大数据处理技术，从大数据应用的三个主要层面（即数据管理、系统开发、海量数据分析与挖掘）系统地培养学生掌握大数据应用中的各种典型问题的解决办法，实际提升学生解决实际问题的能力，具有将领域知识与计算机技术和大数据技术融合、创新的能力，能够从事大数据研究和开发应用的高层次人才。","计算机类","工学","320","数据科学与大数据技术",\N,\N,\N,\N,"080910T",\N
"网络空间安全专业是网络空间安全一级学科下的专业，学科代码为“0839”，授予“工学”学位，涉及到以信息构建的各种空间领域，研究网络空间的组成、形态、安全、管理等。\
网络空间安全专业，致力于培养“互联网+”时代能够支撑和引领国家网络空间安全领域的具有较强的工程实践能力，系统掌握网络空间安全的基本理论和关键技术，能够在网络空间安全产业以及其他国民经济部门，从事各类网络空间相关的软硬件开发、系统设计与分析、网络空间安全规划管理等工作，具有强烈的社会责任感和使命感、宽广的国际视野、勇于探索的创新精神和实践能力的拔尖创新人才和行业高级工程人才。\
2018年，国内多所院校开设网络空间安全专业。\
","计算机类","工学","321","网络空间安全",\N,\N,\N,\N,"080911TK",\N
"新媒体技术是指以现代化的数字技术、网络技术、以及通信技术等全新技术为基础，能够向用户提供需要的信息服务的媒介手段。\
\
培养目标：本专业培养适应传统媒体机构、政府机关、事业单位、公司等团体组织急需的宽口径、复合型信息传播人才。\
\
培养要求：本专业要求学生既能从事信息传播时代内容方面的深度、综合、跨学科的信息传播工作，同时也能在传播技术方面从事设计、制作、网络技术等方面的传播技术类工作的能力。","计算机类","工学","322","新媒体技术",\N,\N,\N,\N,"080912T",\N
"本专业面向传媒与文化艺术领域，培养能在广播电视系统、影视制作机构、影视发行机构、电影院线、网络媒体公司及文化产业相关单位，从事影视创意、制作、管理、宣传发行等工作，具有复合知识结构、较强实践能力和社会责任感的应用型、创新型人才。","计算机类","工学","323","电影制作",\N,\N,\N,\N,"080913T",\N
"保密技术专业，是一门以计算机和网络为基础的现代化保密技术学科专业。保密技术专业是培养具备计算机和网络基础知识，系统掌握保密技术专业知识、理论，以及开展各类保密技术防护工作的实践技能，了解保密管理和保密法学相关知识，能够从事保密科学技术研究、保密产品研发、保密技术教育培训、保密技术防护等专业工作。 [1] \
根据《教育部关于公布2017年度普通高等学校本科专业备案和审批结果的通知》（教高函〔2018〕4号）公告，我国高校首次开设保密技术专业。 [","计算机类","工学","324","保密技术",\N,\N,\N,\N,"080914TK",\N
"土木工程专业，是大学的一种工程学科。专门培养掌握各类土木工程学科的基本理论和基本知识，能在房屋建筑、地下建筑、道路、隧道、桥梁建筑、水电站、港口及近海结构与设施工作的人员。\
土木工程专业给水排水和地基处理等领域从事规划、设计、施工、管理和研究工作的高级工程技术人才。\
","土木类","工学","325","土木工程",\N,\N,\N,\N,"81001",\N
"建筑环境与能源应用工程专业培养从事建筑环境控制、建筑节能和建筑设施智能技术领域工作，具有空调、供热、通风、建筑给排水、燃气供应等公共设施系统、建筑热能供应系统和建筑节能的设计、施工、调试、运行管理能力和建筑自动化系统方案的制定能力的高级工程技术人才和管理人才。","土木类","工学","326","建筑环境与能源应用工程",\N,\N,\N,\N,"81002",\N
"给排水科学与工程专业培养能够运用流体力学、工程学及有关学科的理论和方法，掌握当代给水排水工程学科的知识，获得给水排水设备工程师基本训练的高级工程技术人才。学生毕业后，除保送或报考市政工程、环境工程、环境科学等专业的硕士研究生继续深造外，还可从事与给排水相关的科研，教学、规划设计、咨询评估、监察管理、施工运营、产品销售等多项工作。 ","土木类","工学","327","给排水科学与工程",\N,\N,\N,\N,"81003",\N
"建筑电气与智能化专业培养具备智能室内环境设备系统及建筑公共设施系统的设计、安装调试、运行管理及国民经济各部门所需的特殊环境的研究开发的基础理论知识及能力，能在设计研究院、建筑工程公司、物业管理公司及相关的科研、生产、教学等单位从事工作的高级工程技术人才。","土木类","工学","328","建筑电气与智能化",\N,\N,\N,\N,"81004",\N
"城市地下空间工程专业是根据我国城市发展的趋势和当前城市地下工程人才匮乏的实际情况而设立的新专业，主要培养具有坚实的数学、力学等自然科学基础和人文社会科学基础，掌握城市地下工程勘察、规划、工程材料、结构分析与设计、机械基础及工程机械、电工技术、工程测量、施工组织和工程概预算、工程监理等方面的基本技术和知识，具备从事城市地下空间工程的规划、设计、研究、开发利用、施工和管理能力，具有较强的计算机应用能力和较高的外语水平的高级技术人才。","土木类","工学","329","城市地下空间工程",\N,\N,\N,\N,"081005T",\N
"道路桥梁与渡河工程专业属于土木工程一级学科和交通运输工程一级学科下属的二级学科，主要培养国家交通运输网建设中急需的，能够从事公路、城市道路、机场工程、桥梁及隧道工程等方向的设计、施工、养护、管理等方面的科学研究和工程建设的高级人才。","土木类","工学","330","道路桥梁与渡河工程",\N,\N,\N,\N,"081006T",\N
"铁道工程主要研究铁道的规划、设计、施工、管理和养护等方面的基本知识和技能，涉及铁道、交通和土建等领域。例如：铁道线路的规划，高速铁路的勘测设计，铁道的维护养护等。 关键词：铁道 线路 高铁 隧道","土木类","工学","331","铁道工程",\N,\N,\N,\N,"081007T",\N
"智能建造专业，是以土木工程专业为基础，面向国家战略需求和建筑业的升级转型，融合机械设计制造及其自动化、电子信息及其自动化、工程管理等专业发展而成新工科专业。 [1] \
根据《教育部关于公布2017年度普通高等学校本科专业备案和审批结果的通知》（教高函〔2018〕4号）公告，我国高校首次开设智能建造专业。","土木类","工学","332","智能建造",\N,\N,\N,\N,"081008T",\N
"水是人类赖于生存的基本要素，电力是社会发展的主要能源。水利水电工程学科是在水的自然特性研究之基础上，以工程或非工程措施调控和利用水能资源的工程科学。\
水利水电工程专业着重培养从事大中型水利水电枢纽及其建筑物(包括大坝，水电站厂房，闸和进水、引水、泄水建筑物等)，以及工业用水工建筑物的规划、设计、施工、管理和科研方面的高级工程技术人才，学习与研究方向包括水文水资源、水环境、水工结构、水力学及流体动力学、工程管理等，发展趋势是与信息技术、可靠度理论、管理科学等新兴学科的交叉与融合。","水利类","工学","333","水利水电工程",\N,\N,\N,\N,"81101",\N
"水文与水资源工程是一门由陆地水文学，水资源管理与利用，水文地质学三学科合并形成的交叉型学科。培养具有较扎实自然科学知识，较好人文科学知识，较强的计算机、外语、管理等方面应用能力与水文水资源及水环境方面专业及专业基础知识，能在水利、能源、交通、城市建设、农林、环境保护等部门从事水文、水资源及环境保护方面勘测、规划设计、预测预报、管理、技术经济分析以及教学和基础理论研究的高级工程技术人才。","水利类","工学","334","水文与水资源工程",\N,\N,\N,\N,"81102",\N
"港口航道与海岸工程专业培养具备港口航道与海岸工程专门知识以及一定的工程管理、技术经济和人文科学等方面的知识，能从事港口航道工程。海岸工程以及相近的水利工程、土木工程等领域的勘测、规划、设计、施工、科学研究、技术开发、技术管理等方面的工作，具有广博的科学素养、深厚的人文素养、扎实的专业素养、创新探索精神和实践能力，具有国际视野的港口航道与海岸工程方面的高素质复合型人才。","水利类","工学","335","港口航道与海岸工程",\N,\N,\N,\N,"81103",\N
"水务工程专业技术管理专业涉及城市给水排水工程、环境工程、水文与水资源工程、城市水利工程等诸多学科领域。除研究水量外，更以水质为中心，将水质工程的研究贯穿于整个水资源问题中，把水处理技术放在解决水资源问题的整体概念和过程中。基本涵盖了城市水资源的可持续开发和利用等水的社会循环全过程。","水利类","工学","336","水务工程",\N,\N,\N,\N,"081104T",\N
"本专业是一门涉及自然科学、技术科学和社会科学的综合学科,是以认识自然、改造自然、为人类生存和发展服务为目的应用技术科学。培养具备水利工程的建设、管理和水体、水域的全面保护等方面的知识,能在政府部门、规划部门、经济管理部门、环保部门研究开发方面工作的水利科学工程学科的高级工程技术人才。要求学生主要学习水利科学与工程的基础知识,具有水科学和环境技术领域的科学研究、工程设计和管理规划方面的基本能力,具备水利勘测、水利规划、水工建筑物(设计)、水利工程施工、水利管理等相关知识。","水利类","工学","337","水利科学与工程",\N,\N,\N,\N,"081105T",\N
"测绘工程专业是一门专业性很强的综合学科，既要有主干学科的支持，又有众多相关学科的支持。\
该专业主要研究空间、电子、信息、激光、惯性等科学的基本理论与技术，并研究利用这些技术测定地球与其它星体形状、建筑物（构筑物）的三维特征及其与指定参考系的关系、地球重力场及其内部物理特征、运动物体的特征及其多维参数，研究这些技术在工程、工业和人类生活中应用的基本理论与方法。培养能掌握空间信息获取、处理、分析、表达与应用的基本原理与方法，掌握现代空间测量技术、数字摄影测量与遥感技术、地理信息系统与地图学的基本理论，具有坚实的数学、外语、计算机应用基础和良好业务素质的高级测绘科技人才。","测绘类","工学","338","测绘工程",\N,\N,\N,\N,"81201",\N
"遥感科学与技术，所属一级学科为测绘科学与技术，是在测绘科学、空间科学、电子科学、地球科学、计算机科学以及其学科交叉渗透、相互融合的基础上发展起来的一门新兴交叉学科。它利用非接触传感器来获取有关目标的时空信息，不仅着眼于解决传统目标的几何定位，更为重要的是对利用外层空间传感器获取的影像和非影像信息进行语义和非语义解译，提取客观世界中各种目标对象的几何与物理特征信息。","测绘类","工学","339","遥感科学与技术",\N,\N,\N,\N,"81202",\N
"本专业主要学习导航系统与组合导航技术，导航设备与通信设备的性能、结构、工程原理、维修技术等专业知识及检测、调试、维护保养、故障诊断等专业技能。","测绘类","工学","340","导航工程",\N,\N,\N,\N,"081203T",\N
"地理国情监测专业是为了满足国家重大工程、重大战略、突发事件、宏观管理等对地理国情监测紧缺人才的迫切需求而开设的。该专业旨在培养具有扎实的基础理论知识、现代测绘技术、人文社会科学调查技术，具有地理国情动态获取、集成处理、综合分析和评估等能力的交叉复合型专门人才。","测绘类","工学","341","地理国情监测",\N,\N,\N,\N,"081204T",\N
"本专业是测绘科学、信息科学、地理科学等交叉发展起来的一门新工科专业，利用测绘技术、计算机技术、网络技术、传感器技术和移动通讯技术，解决地理空间信息采集、处理、管理、分析、表示和服务等方面的工程技术问题。该专业是为满足“智慧城市”与“数字城市”建设、国家空间数据基础设施建设以及国家新兴战略性产业--地理信息产业而特设的专业。目的是培养当前紧缺的地理空间信息工程技术人才。\
本专业拥有地理空间信息工程实验室，配备多种GIS、遥感、摄影测量、数字化成图等软件，拥有GNSS接收机、全站仪、电子水准仪等仪器，实习、实验条件优越。\
本专业具有较强的科研与教学能力，具有泰山学者1人，教授5人，共承担国家级项目8项，省级项目12项。该专业作为新工科专业，具有广阔就业前景和巨大市场需求。\
培养目标：培养德智体美全面发展，基本理论扎实，富有创新精神和实践能力，具有沂蒙精神特质和国际视野，系统掌握地理信息、遥感、测量、定位、网络、软件工程等理论与技术，具备地理空间信息获取、存贮、管理、分析、表达、可视化及分发的完整知识体系，且具备地理空间信息服务软件的设计、研发、集成、部署、维护及管理等方面的知识，能在企事业单位、政府机关部门、国防安全等部门从事空间信息工程、空间信息服务、空间信息平台和空间信息系统集成技术的高素质应用型人才","测绘类","工学","342","地理空间信息工程",\N,\N,\N,\N,"081205T",\N
"化学工程与工艺专业培养具备化学工程与化学工艺方面的知识，能在化工、炼油、冶金、能源、轻工、医药、环保和军工等部门从事工程设计、技术开发、生产技术管理和科学研究等方面工作的工程技术人才。\
该专业具有两大特色，一是工程特色显著，对化学反应、化工单元操作、化工过程与设备、工艺过程系统模拟优化等知识贯穿结合，使学生具有设计、优化与管理能力；二是专业口径宽、覆盖面广，使学生具有从事科学研究、产品开发的能力，在精细化学品、涂料及应用、高分子化工与工艺等方面更有研发和应用能力。\
","化工与制药类","工学","343","化学工程与工艺",\N,\N,\N,\N,"81301",\N
"制药工程专业培养具有制药工程方面的知识，能在医药、农药、精细化工和生物化工等部门从事医药产品的合成与工艺研究、医药产品开发、应用研究和经营管理等方面的高素质研究应用型专门人才。 [1]  制药工程是一个化学、药学（中药学）和工程学交叉的工科类专业，以培养从事药品制造，新工艺、新设备、新品种的开发、放大和设计人才为目标。\
这个名称正式出现在教育部的本科专业目录是1998年。从学科沿革来看它的产生并不是全新的，是相近专业的延续，也是中国科学技术发展到一定时期的产物。\
","化工与制药类","工学","344","制药工程",\N,\N,\N,\N,"81302",\N
"资源循环科学与工程学科是一门交叉学科，涉及环境工程、化学工程与工艺、应用化学、材料工程、机械制造及其自动化、电子信息工程等多个学科。主要研究废弃物资源再生利用技术、关键机械零部件再制造、再生材料的性能和应用、节能减排效益分析等相关资源循环的科学和技术问题，是国家鼓励发展的战略性新兴产业急需的新兴学科，对于建设资源节约型和环境友好型社会具有重要意义。本学科也是江苏省和长三角地区经济社会发展急需的支撑学科。","化工与制药类","工学","345","资源循环科学与工程",\N,\N,\N,\N,"081303T",\N
"能源化学工程专业为2011年新增专业。能源化学工程属于一个全新的专业，之前只在化学工程与工艺这个专业里涵盖过一点，主要关注怎么利用能源、对大自然造成较少的伤害。主要研究方向：能源清洁转化、煤化工、石油化工、燃气及天然气工程、环境催化、绿色合成、新能源利用与化学转化环境化工。","化工与制药类","工学","346","能源化学工程",\N,\N,\N,\N,"081304T",\N
"化学工程与工业生物工程专业是以生物学、化学、工程学的基本理论为依据，利用酶工程、细胞工程、发酵工程研究生物产品的生产过程，研制开发新的生物工程产品以及对生物产品进行分析测定的技术。\
该专业培养掌握化学工程和化学工艺方面的基本理论、方法及相关的工程技术知识，具有该专业所需的制图、计算、实验、设计、分析测试和计算机应用等基本技能，具有独立进行化工产品技术及经济分析、测试和研究能力，具有对化工新产品及新工艺研究开发能力的高级专业人才。","化工与制药类","工学","347","化学工程与工业生物工程",\N,\N,\N,\N,"081305T",\N
"根据《教育部关于公布2017年度普通高等学校本科专业备案和审批结果的通知》（教高函〔2018〕4号）公告，我国高校首次开设化工安全工程专业。","化工与制药类","工学","348","化工安全工程",\N,\N,\N,\N,"081306T",\N
"本专业为教育部新设立的专业。本专业以先进功能材料为专业背景，以涂料工程为特色，以培养优秀工程师为目标，采用“3+1”校企联合的人才培养模式，即3年在校学习，累计1年在企业进行工程实践与毕业设计（论文）。着力培养掌握高分子材料尤其是涂料的设计、合成、制备、涂装等方面的专业知识，具备涂料新产品、新技术、新工艺的开发应用和工程实践能力，能在高分子材料尤其是涂料领域从事科学研究、技术开发、技术服务、工艺设计、生产及经营管理等工作的工程应用型人才。","化工与制药类","工学","349","涂料工程",\N,\N,\N,\N,"081307T",\N
"地质工程专业是研究人类工程活动与地质环境之间相互制约关系，主要研究如何获取地质环境条件，并分析研究人类工程活动与地质环境相互制约形式，进而研究认识、评价、改造和保护地质环境的一门科学，是地质学的一个分支，是地质学与工程学相互渗透、交叉的边缘学科。","地质类","工学","350","地质工程",\N,\N,\N,\N,"81401",\N
"勘查技术与工程专业培养适应二十一世纪社会主义现代化建设需要的、德智体综合素质全面发展、知识结构合理的、基础牢、专业面宽、素质高、富有创新精神的高级工程技术人才，亦成为具备一定的科学研究能力和创造思维能力、具有较好的科学素养及初步的教学、研究能力，能在科研机构、高等学校或技术和行政部门从事勘查技术与工程领域的工程勘察、资源勘查等方面的科研、教学、技术开发和管理工作的综合性人才。","地质类","工学","351","勘查技术与工程",\N,\N,\N,\N,"81402",\N
"资源勘查工程专业培养具备地质学的基础理论知识，掌握地质调查与勘探的室内、外工作方法，具有对矿床地质、矿床分布规律等综合分析和研究的初步能力，能在资源勘查、开发（开采）与管理等领域从事固体、液体、气体矿产资源勘查、评价和管理等方面工作的高级工程技术人才。","地质类","工学","352","资源勘查工程",\N,\N,\N,\N,"81403",\N
"地下水科学与工程专业培养德、智、体全面发展，具备较扎实的基础理论知识又具有较宽的地下水科学基础理论、基本知识和技能的素质高、有创新精神，适合21世纪社会经济发展需要的高级专门人才，能在国土、水利、城建、农林、煤炭、冶金、环保等部门从事水文地质、工程地质、水资源及地质灾害等方面的勘查、设计、施工、管理、技术经济分析以及教学和基础理论研究等工作。","地质类","工学","353","地下水科学与工程",\N,\N,\N,\N,"081404T",\N
